Chromosome	Start	Stop	Target	Strand	Sattelite	Locus
chr16	45465736	45466169	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45468300	45468668	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45474389	45474757	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45480478	45480889	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45483977	45484410	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45486526	45486971	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45490584	45491015	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45493998	45494431	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45500100	45500533	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45502649	45503051	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45506682	45507113	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45510047	45510473	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45512702	45513113	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45516250	45516683	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45518783	45519225	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45522362	45522795	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45524926	45525337	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45528474	45528907	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45531038	45531449	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45534612	45535045	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45537176	45537587	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45540675	45541108	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45543224	45543669	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45547293	45547724	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45553099	45553510	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45556647	45557080	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45559211	45559626	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45562222	45562687	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45563303	45563713	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45574155	45574615	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45575231	45575641	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45585979	45586444	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45594216	45594678	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45596742	45597187	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45601283	45601711	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45601388	45601811	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45604085	45604518	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45606634	45607036	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45610703	45611133	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45614067	45614500	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45616507	45616919	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45616631	45617042	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45618566	45618977	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45622137	45622570	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45624686	45625088	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45628816	45629218	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45632946	45633348	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45637076	45637478	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45641145	45641576	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45642812	45643252	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45645809	45646242	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45648373	45648784	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45651351	45651784	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45653915	45654326	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45656893	45657326	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45659454	45659822	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45664212	45664580	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45667760	45668193	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45670324	45670692	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45673840	45674282	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45676400	45676811	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45679158	45679598	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45681109	45681540	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45684474	45684907	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45687037	45687448	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45690585	45691018	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45693149	45693560	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45696127	45696560	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45698642	45699010	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45702189	45702622	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45704753	45705121	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45708497	45708930	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45711061	45711429	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45714635	45715068	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45717199	45717567	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45720747	45721180	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45723311	45723679	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45728758	45729191	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45731322	45731690	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45736769	45737202	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45739333	45739701	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45742881	45743314	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45745445	45745813	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45748993	45749426	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45751557	45751925	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45755105	45755567	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45757669	45758037	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45761145	45761578	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45763709	45764077	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45767257	45767690	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45769821	45770189	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45773369	45773802	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45775933	45776301	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45779481	45779914	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45782045	45782413	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45785593	45786026	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45788157	45788525	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45791705	45792138	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45794269	45794637	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45797817	45798250	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45800381	45800749	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45803929	45804362	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45806493	45806861	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45810041	45810474	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45812605	45812973	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45816153	45816586	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45818717	45819085	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45822255	45822688	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45824819	45825230	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45828357	45828790	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45830921	45831332	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45834469	45834902	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45836957	45837388	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45838624	45839064	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45841451	45841858	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45844049	45844451	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45848117	45848505	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45849784	45850181	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45852781	45853214	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45855317	45855707	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45859076	45859444	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45863377	45863745	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45866925	45867387	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45869479	45869847	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45872955	45873417	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45875509	45875877	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45878985	45879418	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45881549	45881917	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45885097	45885530	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45887661	45888029	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45891209	45891642	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45893773	45894141	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45897321	45897754	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45899885	45900253	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45904235	45904603	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45908536	45908904	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45912058	45912491	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45914622	45914990	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45918170	45918603	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45920734	45921102	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45924282	45924715	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45926808	45927253	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45930877	45931308	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45932397	45932819	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45934242	45934675	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45936806	45937217	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45940354	45940787	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45942903	45943348	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45946959	45947390	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45950324	45950757	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45952888	45953299	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45956436	45956869	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45959034	45959479	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45963103	45963534	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45965818	45966251	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45972877	45973322	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45976897	45977328	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45978590	45979004	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45981561	45981983	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45983073	45983533	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45984125	45984493	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45987673	45988106	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45990237	45990605	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45993762	45994195	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	45996311	45996756	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46000328	46000759	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46003693	46004126	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46006226	46006624	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46009430	46009863	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46011963	46012361	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46015167	46015600	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46017731	46018099	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46021279	46021712	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46023843	46024211	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46027391	46027824	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46029955	46030323	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46033129	46033562	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46035693	46036061	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46039303	46039736	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46041867	46042235	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46045415	46045848	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46047979	46048347	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46051153	46051586	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46053717	46054085	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46057327	46057760	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46059891	46060259	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46063501	46063934	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46066065	46066433	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46069613	46070046	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46072177	46072545	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46075725	46076158	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46077237	46077697	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46078289	46078657	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46081837	46082270	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46084401	46084769	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46087949	46088382	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46090513	46090881	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46094061	46094494	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46095573	46096033	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46096625	46096993	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46100173	46100606	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46101685	46102145	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46102737	46103105	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46106285	46106718	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46108849	46109217	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46112374	46112807	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46114923	46115368	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46118940	46119371	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46122305	46122738	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46124838	46125236	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46128042	46128475	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46130575	46130973	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46133779	46134212	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46136343	46136711	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46139891	46140324	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46142455	46142823	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46146003	46146436	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46148536	46148934	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46151740	46152173	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46154304	46154672	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46157852	46158285	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46160416	46160784	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46163964	46164397	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46166528	46166896	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46169702	46170135	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46172266	46172634	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46175876	46176309	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46178440	46178808	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46181988	46182421	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46184552	46184920	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46188100	46188533	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46190664	46191032	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46194212	46194645	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46196776	46197144	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46200323	46200719	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46202854	46203222	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46206401	46206797	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46208932	46209300	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46212476	46212909	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46214991	46215359	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46218538	46218971	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46221099	46221467	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46224647	46225080	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46227162	46227530	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46230709	46231142	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46233270	46233638	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46236818	46237251	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46239382	46239750	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46242930	46243363	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46245504	46245872	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46249052	46249485	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46251626	46251994	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46255174	46255607	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46257738	46258106	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46261286	46261719	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46263860	46264228	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46267408	46267841	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46269972	46270340	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46273520	46273939	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46276513	46276881	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46279089	46279522	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46281653	46282021	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46285201	46285634	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46285241	46285652	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46287765	46288133	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46291313	46291746	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46293877	46294245	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46298250	46298681	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46301615	46302049	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46304278	46304689	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46307826	46308259	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46310390	46310801	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46313964	46314397	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46316528	46316939	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46320102	46320535	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46322666	46323077	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46326165	46326598	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46328714	46329159	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46332783	46333214	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46336197	46336630	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46341096	46341529	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46347198	46347631	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46349778	46350189	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46353277	46353710	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46355857	46356268	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46359356	46359789	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46361905	46362307	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46365938	46366369	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46369303	46369736	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46371965	46372376	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46375513	46375946	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46378077	46378488	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46384189	46384600	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46387737	46388170	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46390301	46390712	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46393875	46394308	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
chr16	46396439	46396850	ATrav-08-04-013-HS	0	+	hsat2_16_15(B)	q11.2
